label,area,mean_intensity,integrated_density,filename,age,channel,region
21,17.0,5.176470588235294,88.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
22,74.0,6.108108108108108,452.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
23,25.0,5.6,140.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
24,40.0,7.325,293.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
25,34.0,5.647058823529412,192.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
26,196.0,6.423469387755102,1259.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
27,135.0,6.214814814814815,839.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
28,116.0,7.172413793103448,832.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
29,35.0,10.771428571428572,377.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
30,43.0,6.116279069767442,263.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
31,22.0,6.454545454545454,142.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
32,27.0,5.481481481481482,148.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
33,4.0,9.0,36.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
34,1.0,5.0,5.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
35,8.0,7.75,62.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
36,89.0,4.550561797752809,405.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
37,186.0,6.247311827956989,1162.0,J995_ARC _B4_slice8-Ort.czi,adult,glp1r,lower
