label,area,mean_intensity,integrated_density,filename,age,channel,region
513,6.0,11.166666666666666,67.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
514,95.0,10.48421052631579,996.0000000000001,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
515,197.0,30.121827411167512,5934.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
516,3.0,14.666666666666666,44.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
517,10.0,14.5,145.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
518,27.0,13.703703703703704,370.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
519,519.0,15.188824662813103,7883.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
520,70.0,13.271428571428572,929.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
521,40.0,10.825,433.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
522,17.0,11.882352941176471,202.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
523,322.0,14.940993788819876,4811.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
524,14.0,8.714285714285714,121.99999999999999,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
525,20.0,12.4,248.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
526,413.0,15.026634382566586,6206.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
527,22.0,11.590909090909092,255.00000000000003,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
528,1.0,6.0,6.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
529,5.0,11.4,57.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
530,25.0,10.64,266.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
531,7.0,11.857142857142858,83.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
532,11.0,11.545454545454545,127.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
533,4.0,8.75,35.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
534,10.0,12.7,127.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
535,23.0,9.608695652173912,220.99999999999997,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
536,2.0,15.0,30.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
537,38.0,13.289473684210526,505.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
538,7.0,10.142857142857142,71.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
539,26.0,15.461538461538462,402.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
540,140.0,8.614285714285714,1206.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
